,court_surface,year,player_name,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,second_serve_points_made,second_serve_points_attempted,break_points_saved,break_points_against,first_serve_return_points_made,first_serve_return_points_attempted,second_serve_return_points_made,second_serve_return_points_attempted,break_points_made,break_points_attempted,service_points_won,service_points_attempted,return_points_won,return_points_attempted,total_points_won,total_points,player_victory,retirement,won_first_set,doubles,masters,round_num
1145,Clay,2016,T. Fabbiano,Z. Li,roland-garros,2nd Round Qualifying,2.0,2.0,12.0,2.0,0.0,0.0,4.0,1.0,33.0,46.0,23.0,33.0,8.0,13.0,2.0,2.0,14.0,21.0,7.0,15.0,5.0,8.0,31.0,46.0,21.0,36.0,52.0,82.0,t,f,t,f,2000,-1
1146,Clay,2016,T. Smyczek,A. Ungur,roland-garros,1st Round Qualifying,3.0,1.0,12.0,18.0,1.0,1.0,4.0,0.0,54.0,86.0,38.0,54.0,16.0,32.0,1.0,4.0,21.0,69.0,19.0,43.0,0.0,8.0,54.0,86.0,40.0,112.0,94.0,198.0,f,f,f,f,2000,-2
1147,Clay,2016,T. Kamke,P. Cuevas,roland-garros,Round of 128,4.0,1.0,17.0,22.0,0.0,1.0,2.0,3.0,83.0,128.0,58.0,83.0,18.0,45.0,4.0,9.0,17.0,73.0,18.0,41.0,3.0,8.0,76.0,128.0,35.0,114.0,111.0,242.0,f,f,t,f,2000,1
1148,Clay,2016,T. Berdych,D. Ferrer,roland-garros,Round of 16,3.0,3.0,19.0,11.0,0.0,0.0,5.0,1.0,62.0,102.0,46.0,62.0,23.0,40.0,9.0,9.0,15.0,53.0,17.0,34.0,4.0,11.0,69.0,102.0,32.0,87.0,101.0,189.0,t,f,t,f,2000,4
1149,Clay,2016,T. Berdych,M. Jaziri,roland-garros,Round of 64,4.0,3.0,20.0,13.0,0.0,0.0,11.0,1.0,51.0,95.0,42.0,51.0,25.0,44.0,3.0,5.0,13.0,51.0,27.0,44.0,5.0,15.0,67.0,95.0,40.0,95.0,107.0,190.0,t,f,t,f,2000,2
1150,Clay,2016,T. Berdych,N. Djokovic,roland-garros,Quarter-Finals,3.0,0.0,11.0,19.0,0.0,0.0,4.0,3.0,46.0,81.0,31.0,46.0,13.0,35.0,2.0,8.0,14.0,49.0,11.0,32.0,2.0,6.0,44.0,81.0,25.0,81.0,69.0,162.0,f,f,f,f,2000,5
1151,Clay,2016,T. Berdych,P. Cuevas,roland-garros,Round of 32,4.0,3.0,23.0,16.0,0.0,0.0,10.0,5.0,74.0,130.0,61.0,74.0,30.0,56.0,8.0,9.0,22.0,63.0,19.0,49.0,4.0,10.0,91.0,130.0,41.0,112.0,132.0,242.0,t,f,f,f,2000,3
1152,Clay,2016,T. Berdych,V. Pospisil,roland-garros,Round of 128,3.0,3.0,18.0,6.0,0.0,0.0,6.0,1.0,39.0,70.0,28.0,39.0,18.0,31.0,4.0,6.0,24.0,47.0,20.0,32.0,8.0,13.0,46.0,70.0,44.0,79.0,90.0,149.0,t,f,t,f,2000,1
1153,Clay,2016,V. Troicki,D. Lajovic,roland-garros,Round of 64,3.0,2.0,18.0,10.0,0.0,1.0,2.0,1.0,56.0,94.0,40.0,56.0,22.0,38.0,5.0,7.0,26.0,61.0,17.0,33.0,6.0,10.0,62.0,94.0,43.0,94.0,105.0,188.0,t,t,f,f,2000,2
1154,Clay,2016,V. Troicki,G. Simon,roland-garros,Round of 32,3.0,3.0,18.0,8.0,0.0,0.0,4.0,3.0,49.0,87.0,39.0,49.0,17.0,38.0,5.0,6.0,35.0,69.0,11.0,27.0,6.0,14.0,56.0,87.0,46.0,96.0,102.0,183.0,t,f,t,f,2000,3
1155,Clay,2016,V. Troicki,G. Dimitrov,roland-garros,Round of 128,5.0,3.0,26.0,24.0,0.0,0.0,7.0,2.0,119.0,177.0,74.0,119.0,30.0,58.0,11.0,17.0,32.0,99.0,35.0,62.0,7.0,12.0,104.0,177.0,67.0,161.0,171.0,338.0,t,f,f,f,2000,1
1156,Clay,2016,V. Troicki,S. Wawrinka,roland-garros,Round of 16,4.0,1.0,18.0,25.0,1.0,2.0,9.0,3.0,85.0,135.0,61.0,85.0,18.0,50.0,5.0,10.0,24.0,84.0,22.0,56.0,2.0,5.0,79.0,135.0,46.0,140.0,125.0,275.0,f,f,f,f,2000,4
1157,Clay,2016,Y. Jankovits,D. Brands,roland-garros,1st Round Qualifying,2.0,0.0,3.0,12.0,0.0,0.0,2.0,2.0,31.0,52.0,19.0,31.0,7.0,21.0,7.0,11.0,3.0,22.0,5.0,18.0,0.0,0.0,26.0,52.0,8.0,40.0,34.0,92.0,f,f,f,f,2000,-2
1158,Clay,2016,Y. Nishioka,G. Sakharov,roland-garros,1st Round Qualifying,3.0,2.0,16.0,16.0,0.0,0.0,0.0,0.0,74.0,102.0,47.0,74.0,18.0,28.0,7.0,10.0,22.0,65.0,10.0,28.0,3.0,4.0,65.0,102.0,32.0,93.0,97.0,195.0,t,f,f,f,2000,-2
1159,Clay,2016,Y. Nishioka,H. Laaksonen,roland-garros,2nd Round Qualifying,3.0,2.0,16.0,14.0,0.0,0.0,1.0,1.0,60.0,98.0,40.0,60.0,19.0,38.0,3.0,7.0,32.0,83.0,23.0,39.0,5.0,19.0,59.0,98.0,55.0,122.0,114.0,220.0,t,f,t,f,2000,-1
1160,Clay,2016,Y. Nishioka,R. Stepanek,roland-garros,3rd Round Qualifying,2.0,0.0,5.0,12.0,0.0,0.0,1.0,0.0,34.0,49.0,19.0,34.0,9.0,15.0,0.0,3.0,6.0,35.0,8.0,17.0,0.0,4.0,28.0,49.0,14.0,52.0,42.0,101.0,f,f,f,f,2000,0
1161,Clay,2017,A. Pavlasek,D. Masur,roland-garros,1st Round Qualifying,3.0,1.0,13.0,14.0,0.0,0.0,5.0,4.0,40.0,79.0,27.0,40.0,21.0,39.0,12.0,16.0,18.0,62.0,22.0,35.0,4.0,14.0,48.0,79.0,40.0,97.0,88.0,176.0,f,f,t,f,2000,-2
1162,Clay,2017,A. Ramos-Vinolas,B. Bonzi,roland-garros,Round of 64,3.0,3.0,18.0,4.0,0.0,0.0,8.0,1.0,38.0,57.0,30.0,38.0,14.0,19.0,0.0,0.0,19.0,38.0,19.0,30.0,7.0,14.0,44.0,57.0,38.0,68.0,82.0,125.0,t,f,t,f,2000,2
1163,Clay,2017,A. Ramos-Vinolas,L. Pouille,roland-garros,Round of 32,5.0,3.0,26.0,18.0,0.0,0.0,2.0,6.0,94.0,151.0,59.0,94.0,34.0,57.0,11.0,15.0,27.0,89.0,40.0,67.0,8.0,19.0,93.0,151.0,67.0,156.0,160.0,307.0,t,f,t,f,2000,3
1164,Clay,2017,A. Ramos-Vinolas,M. Copil,roland-garros,Round of 128,4.0,3.0,24.0,14.0,0.0,1.0,4.0,2.0,66.0,109.0,49.0,66.0,27.0,43.0,4.0,6.0,20.0,68.0,41.0,66.0,7.0,19.0,76.0,109.0,61.0,134.0,137.0,243.0,t,f,f,f,2000,1
1165,Clay,2017,A. Ramos-Vinolas,N. Djokovic,roland-garros,Round of 16,3.0,0.0,10.0,19.0,0.0,1.0,3.0,2.0,64.0,99.0,34.0,64.0,16.0,35.0,3.0,10.0,17.0,61.0,20.0,38.0,3.0,8.0,50.0,99.0,37.0,99.0,87.0,198.0,f,f,f,f,2000,4
1166,Clay,2017,A. Gonzalez,K. Mesaros,roland-garros,1st Round Qualifying,3.0,2.0,18.0,18.0,2.0,2.0,7.0,2.0,92.0,145.0,63.0,92.0,20.0,53.0,7.0,12.0,20.0,66.0,21.0,43.0,4.0,7.0,83.0,145.0,41.0,109.0,124.0,254.0,t,f,t,f,2000,-2
1167,Clay,2017,A. Gonzalez,P. Mathieu,roland-garros,2nd Round Qualifying,2.0,0.0,6.0,13.0,0.0,0.0,2.0,1.0,43.0,54.0,21.0,43.0,4.0,11.0,4.0,9.0,12.0,39.0,9.0,20.0,2.0,3.0,25.0,54.0,21.0,59.0,46.0,113.0,f,f,f,f,2000,-1
1168,Clay,2017,A. Giannessi,C. Hemery,roland-garros,1st Round Qualifying,2.0,2.0,13.0,8.0,0.0,0.0,1.0,1.0,42.0,52.0,30.0,42.0,6.0,10.0,1.0,3.0,25.0,68.0,22.0,29.0,5.0,19.0,36.0,52.0,47.0,97.0,83.0,149.0,t,f,t,f,2000,-2
1169,Clay,2017,A. Giannessi,M. Donati,roland-garros,2nd Round Qualifying,3.0,1.0,15.0,16.0,0.0,1.0,5.0,2.0,63.0,92.0,42.0,63.0,19.0,29.0,1.0,3.0,21.0,73.0,15.0,34.0,2.0,6.0,61.0,92.0,36.0,107.0,97.0,199.0,f,f,f,f,2000,-1
1170,Clay,2017,A. Zverev,F. Verdasco,roland-garros,Round of 128,4.0,1.0,16.0,21.0,0.0,0.0,8.0,5.0,84.0,127.0,50.0,84.0,18.0,43.0,12.0,20.0,36.0,89.0,19.0,39.0,5.0,12.0,68.0,127.0,55.0,128.0,123.0,255.0,f,f,f,f,2000,1
1171,Clay,2017,A. Muller,T. Monteiro,roland-garros,Round of 128,5.0,2.0,24.0,26.0,0.0,2.0,4.0,5.0,94.0,162.0,64.0,94.0,31.0,68.0,13.0,20.0,26.0,93.0,31.0,62.0,7.0,16.0,95.0,162.0,57.0,155.0,152.0,317.0,f,f,f,f,2000,1
1172,Clay,2017,A. de Minaur,R. Haase,roland-garros,Round of 128,3.0,0.0,6.0,18.0,0.0,0.0,4.0,4.0,48.0,76.0,29.0,48.0,11.0,28.0,5.0,11.0,9.0,43.0,14.0,33.0,0.0,1.0,40.0,76.0,23.0,76.0,63.0,152.0,f,f,f,f,2000,1
1173,Clay,2017,A. Martin,E. Ymer,roland-garros,1st Round Qualifying,3.0,1.0,13.0,15.0,0.0,0.0,1.0,1.0,50.0,89.0,33.0,50.0,19.0,39.0,4.0,9.0,18.0,51.0,15.0,31.0,4.0,8.0,52.0,89.0,33.0,82.0,85.0,171.0,f,f,t,f,2000,-2
1174,Clay,2017,A. Rublev,A. Velotti,roland-garros,1st Round Qualifying,2.0,2.0,12.0,4.0,0.0,0.0,4.0,0.0,21.0,44.0,17.0,21.0,17.0,23.0,2.0,2.0,6.0,27.0,20.0,28.0,4.0,9.0,34.0,44.0,26.0,55.0,60.0,99.0,t,f,t,f,2000,-2
1175,Clay,2017,A. Rublev,D. Schwartzman,roland-garros,Round of 128,5.0,2.0,26.0,27.0,1.0,1.0,4.0,7.0,84.0,163.0,55.0,84.0,44.0,79.0,10.0,18.0,35.0,102.0,24.0,47.0,7.0,12.0,99.0,163.0,59.0,149.0,158.0,312.0,f,f,t,f,2000,1
1176,Clay,2017,A. Rublev,M. Basic,roland-garros,2nd Round Qualifying,3.0,2.0,17.0,13.0,0.0,0.0,6.0,3.0,44.0,88.0,30.0,44.0,29.0,44.0,3.0,5.0,17.0,50.0,25.0,49.0,4.0,7.0,59.0,88.0,42.0,99.0,101.0,187.0,t,f,t,f,2000,-1
1177,Clay,2017,A. Rublev,T. Daniel,roland-garros,3rd Round Qualifying,3.0,1.0,18.0,20.0,1.0,2.0,4.0,3.0,69.0,118.0,49.0,69.0,18.0,49.0,7.0,14.0,31.0,69.0,20.0,47.0,6.0,10.0,67.0,118.0,51.0,116.0,118.0,234.0,f,f,f,f,2000,0
1178,Clay,2017,A. Murray,A. Kuznetsov,roland-garros,Round of 128,4.0,3.0,22.0,12.0,0.0,0.0,2.0,2.0,57.0,98.0,41.0,57.0,22.0,41.0,3.0,7.0,23.0,52.0,32.0,50.0,9.0,10.0,63.0,98.0,55.0,102.0,118.0,200.0,t,f,t,f,2000,1
1179,Clay,2017,A. Murray,J. del Potro,roland-garros,Round of 32,3.0,3.0,20.0,11.0,1.0,1.0,5.0,3.0,58.0,102.0,40.0,58.0,27.0,44.0,7.0,9.0,23.0,66.0,28.0,42.0,6.0,17.0,67.0,102.0,51.0,108.0,118.0,210.0,t,f,t,f,2000,3
1180,Clay,2017,A. Murray,K. Khachanov,roland-garros,Round of 16,3.0,3.0,18.0,11.0,0.0,0.0,5.0,1.0,53.0,81.0,37.0,53.0,21.0,28.0,0.0,2.0,16.0,46.0,16.0,33.0,5.0,9.0,58.0,81.0,32.0,79.0,90.0,160.0,t,f,t,f,2000,4
1181,Clay,2017,A. Murray,K. Nishikori,roland-garros,Quarter-Finals,4.0,3.0,21.0,14.0,1.0,1.0,3.0,6.0,69.0,111.0,51.0,69.0,18.0,42.0,4.0,9.0,19.0,50.0,21.0,39.0,7.0,12.0,69.0,111.0,40.0,89.0,109.0,200.0,t,f,f,f,2000,5
1182,Clay,2017,A. Murray,M. Klizan,roland-garros,Round of 64,4.0,3.0,25.0,17.0,1.0,2.0,9.0,4.0,62.0,125.0,49.0,62.0,39.0,63.0,5.0,7.0,28.0,76.0,28.0,61.0,6.0,14.0,88.0,125.0,56.0,137.0,144.0,262.0,t,f,f,f,2000,2
1183,Clay,2017,A. Murray,S. Wawrinka,roland-garros,Semi-Finals,5.0,2.0,24.0,30.0,1.0,2.0,1.0,5.0,100.0,173.0,66.0,100.0,34.0,73.0,5.0,14.0,34.0,99.0,26.0,67.0,5.0,12.0,100.0,173.0,60.0,166.0,160.0,339.0,f,f,t,f,2000,6
1184,Clay,2017,A. De Greef,D. Masur,roland-garros,3rd Round Qualifying,2.0,2.0,12.0,7.0,0.0,0.0,5.0,0.0,27.0,52.0,21.0,27.0,13.0,25.0,1.0,3.0,24.0,55.0,16.0,25.0,5.0,13.0,34.0,52.0,40.0,80.0,74.0,132.0,t,f,t,f,2000,0
1185,Clay,2017,A. De Greef,E. Lopez Perez,roland-garros,1st Round Qualifying,2.0,2.0,13.0,6.0,1.0,1.0,6.0,0.0,36.0,54.0,25.0,36.0,13.0,18.0,0.0,1.0,9.0,36.0,24.0,30.0,4.0,7.0,38.0,54.0,33.0,66.0,71.0,120.0,t,f,t,f,2000,-2
1186,Clay,2017,A. De Greef,M. Gonzalez,roland-garros,2nd Round Qualifying,3.0,2.0,16.0,12.0,1.0,1.0,5.0,5.0,47.0,92.0,35.0,47.0,22.0,45.0,2.0,5.0,20.0,61.0,18.0,29.0,4.0,11.0,57.0,92.0,38.0,90.0,95.0,182.0,t,f,f,f,2000,-1
1187,Clay,2017,A. De Greef,R. Gasquet,roland-garros,Round of 128,4.0,1.0,12.0,21.0,0.0,0.0,4.0,4.0,53.0,98.0,35.0,53.0,16.0,45.0,6.0,13.0,12.0,50.0,22.0,47.0,3.0,7.0,51.0,98.0,34.0,97.0,85.0,195.0,f,f,f,f,2000,1
1188,Clay,2017,B. Bonzi,A. Ramos-Vinolas,roland-garros,Round of 64,3.0,0.0,4.0,18.0,0.0,0.0,2.0,2.0,38.0,68.0,19.0,38.0,11.0,30.0,7.0,14.0,8.0,38.0,5.0,19.0,0.0,0.0,30.0,68.0,13.0,57.0,43.0,125.0,f,f,f,f,2000,2
1189,Clay,2017,B. Bonzi,D. Medvedev,roland-garros,Round of 128,4.0,3.0,20.0,13.0,0.0,0.0,4.0,4.0,67.0,120.0,49.0,67.0,25.0,53.0,11.0,14.0,18.0,61.0,31.0,55.0,6.0,18.0,74.0,120.0,49.0,116.0,123.0,236.0,t,t,f,f,2000,1
1190,Clay,2017,B. Fratangelo,B. Klahn,roland-garros,2nd Round Qualifying,2.0,2.0,13.0,10.0,1.0,1.0,1.0,0.0,41.0,73.0,32.0,41.0,22.0,32.0,1.0,1.0,6.0,31.0,18.0,43.0,1.0,7.0,54.0,73.0,24.0,74.0,78.0,147.0,t,f,t,f,2000,-1
1191,Clay,2017,B. Fratangelo,F. Lopez,roland-garros,Round of 128,3.0,0.0,13.0,19.0,0.0,1.0,3.0,4.0,54.0,92.0,36.0,54.0,24.0,38.0,1.0,4.0,9.0,55.0,13.0,37.0,1.0,6.0,60.0,92.0,22.0,92.0,82.0,184.0,f,f,f,f,2000,1
1192,Clay,2017,B. Fratangelo,G. Melzer,roland-garros,3rd Round Qualifying,3.0,2.0,19.0,19.0,2.0,2.0,9.0,3.0,86.0,128.0,58.0,86.0,23.0,42.0,11.0,15.0,23.0,62.0,15.0,46.0,3.0,8.0,81.0,128.0,38.0,108.0,119.0,236.0,t,f,f,f,2000,0
1193,Clay,2017,B. Fratangelo,M. Ebden,roland-garros,1st Round Qualifying,2.0,2.0,12.0,4.0,0.0,0.0,2.0,1.0,30.0,44.0,25.0,30.0,9.0,14.0,2.0,2.0,22.0,51.0,17.0,26.0,4.0,13.0,34.0,44.0,39.0,77.0,73.0,121.0,t,f,t,f,2000,-2
1194,Clay,2017,B. Kavcic,M. Hamou,roland-garros,2nd Round Qualifying,2.0,0.0,11.0,14.0,0.0,1.0,6.0,4.0,63.0,82.0,41.0,63.0,8.0,19.0,4.0,7.0,15.0,54.0,23.0,45.0,2.0,14.0,49.0,82.0,38.0,99.0,87.0,181.0,f,f,f,f,2000,-1
1195,Clay,2017,B. Kavcic,T. Lamasine,roland-garros,1st Round Qualifying,3.0,2.0,19.0,16.0,0.0,1.0,5.0,5.0,91.0,125.0,64.0,91.0,13.0,34.0,7.0,11.0,29.0,79.0,20.0,37.0,6.0,16.0,77.0,125.0,49.0,116.0,126.0,241.0,t,f,f,f,2000,-2
1196,Clay,2017,B. Klahn,B. Fratangelo,roland-garros,2nd Round Qualifying,2.0,0.0,10.0,13.0,0.0,1.0,3.0,3.0,31.0,74.0,25.0,31.0,25.0,43.0,6.0,7.0,9.0,41.0,10.0,32.0,0.0,1.0,50.0,74.0,19.0,73.0,69.0,147.0,f,f,f,f,2000,-1
1197,Clay,2017,B. Klahn,J. Smith,roland-garros,1st Round Qualifying,2.0,2.0,12.0,5.0,0.0,0.0,2.0,2.0,28.0,49.0,23.0,28.0,15.0,21.0,1.0,1.0,21.0,50.0,4.0,8.0,3.0,13.0,38.0,49.0,25.0,58.0,63.0,107.0,t,f,t,f,2000,-2
1198,Clay,2017,C. Hemery,A. Giannessi,roland-garros,1st Round Qualifying,2.0,0.0,8.0,13.0,0.0,0.0,6.0,7.0,68.0,97.0,43.0,68.0,7.0,29.0,14.0,19.0,12.0,42.0,4.0,10.0,2.0,3.0,50.0,97.0,16.0,52.0,66.0,149.0,f,f,f,f,2000,-2
1199,Clay,2017,C. Ruud,M. Janvier,roland-garros,2nd Round Qualifying,2.0,0.0,10.0,13.0,0.0,1.0,2.0,0.0,46.0,72.0,26.0,46.0,19.0,26.0,2.0,4.0,10.0,48.0,13.0,26.0,1.0,8.0,45.0,72.0,23.0,74.0,68.0,146.0,f,f,f,f,2000,-1
1200,Clay,2017,C. Ruud,Y. Reuter,roland-garros,1st Round Qualifying,2.0,2.0,12.0,5.0,0.0,0.0,2.0,5.0,34.0,57.0,27.0,34.0,11.0,23.0,3.0,4.0,16.0,34.0,10.0,16.0,4.0,11.0,38.0,57.0,26.0,50.0,64.0,107.0,t,f,t,f,2000,-2
1201,Clay,2017,C. Lestienne,G. Melzer,roland-garros,1st Round Qualifying,2.0,0.0,4.0,12.0,0.0,0.0,2.0,9.0,30.0,56.0,17.0,30.0,7.0,26.0,3.0,9.0,7.0,22.0,11.0,28.0,2.0,3.0,24.0,56.0,18.0,50.0,42.0,106.0,f,f,f,f,2000,-2
1202,Clay,2017,C. Moutet,S. Kozlov,roland-garros,1st Round Qualifying,3.0,1.0,15.0,15.0,0.0,0.0,1.0,5.0,70.0,101.0,38.0,70.0,13.0,31.0,7.0,14.0,24.0,51.0,17.0,35.0,7.0,13.0,51.0,101.0,41.0,86.0,92.0,187.0,f,f,t,f,2000,-2
1203,Clay,2017,D. Munoz de la Nava,R. Opelka,roland-garros,1st Round Qualifying,3.0,1.0,16.0,17.0,0.0,1.0,6.0,1.0,63.0,95.0,48.0,63.0,20.0,32.0,2.0,3.0,11.0,55.0,19.0,42.0,1.0,3.0,68.0,95.0,30.0,97.0,98.0,192.0,f,f,t,f,2000,-2
1204,Clay,2017,D. King,M. Fucsovics,roland-garros,1st Round Qualifying,2.0,0.0,6.0,12.0,0.0,0.0,1.0,1.0,32.0,52.0,18.0,32.0,13.0,20.0,4.0,7.0,5.0,32.0,4.0,15.0,0.0,0.0,31.0,52.0,9.0,47.0,40.0,99.0,f,f,f,f,2000,-2
1205,Clay,2017,D. Ferrer,D. Young,roland-garros,Round of 128,5.0,3.0,34.0,30.0,0.0,0.0,13.0,8.0,108.0,178.0,86.0,108.0,40.0,70.0,10.0,15.0,46.0,130.0,42.0,88.0,7.0,21.0,126.0,178.0,88.0,218.0,214.0,396.0,t,f,f,f,2000,1
1206,Clay,2017,D. Ferrer,F. Lopez,roland-garros,Round of 64,5.0,2.0,26.0,27.0,0.0,0.0,5.0,14.0,103.0,174.0,72.0,103.0,33.0,71.0,16.0,24.0,27.0,102.0,40.0,69.0,7.0,19.0,105.0,174.0,67.0,171.0,172.0,345.0,f,f,f,f,2000,2
1207,Clay,2017,D. Goffin,H. Zeballos,roland-garros,Round of 32,1.0,1.0,5.0,4.0,0.0,0.0,2.0,1.0,15.0,32.0,14.0,15.0,8.0,17.0,2.0,2.0,6.0,21.0,8.0,15.0,1.0,3.0,22.0,32.0,14.0,36.0,36.0,68.0,f,t,t,f,2000,3
1208,Clay,2017,D. Goffin,P. Mathieu,roland-garros,Round of 128,3.0,3.0,18.0,6.0,0.0,0.0,12.0,2.0,42.0,73.0,35.0,42.0,21.0,31.0,1.0,1.0,22.0,51.0,20.0,34.0,6.0,18.0,56.0,73.0,42.0,85.0,98.0,158.0,t,f,t,f,2000,1
1209,Clay,2017,D. Goffin,S. Stakhovsky,roland-garros,Round of 64,4.0,3.0,21.0,15.0,0.0,0.0,6.0,1.0,61.0,97.0,50.0,61.0,24.0,36.0,4.0,5.0,29.0,83.0,28.0,51.0,4.0,16.0,74.0,97.0,57.0,134.0,131.0,231.0,t,f,t,f,2000,2
1210,Clay,2017,D. Thiem,B. Tomic,roland-garros,Round of 128,3.0,3.0,18.0,6.0,0.0,0.0,11.0,1.0,33.0,60.0,29.0,33.0,19.0,27.0,0.0,0.0,19.0,49.0,21.0,31.0,6.0,9.0,48.0,60.0,40.0,80.0,88.0,140.0,t,f,t,f,2000,1
1211,Clay,2017,D. Thiem,H. Zeballos,roland-garros,Round of 16,3.0,3.0,18.0,5.0,0.0,0.0,4.0,5.0,38.0,66.0,35.0,38.0,13.0,28.0,2.0,3.0,24.0,49.0,16.0,24.0,7.0,12.0,48.0,66.0,40.0,73.0,88.0,139.0,t,f,t,f,2000,4
1212,Clay,2017,D. Thiem,N. Djokovic,roland-garros,Quarter-Finals,3.0,3.0,19.0,9.0,1.0,1.0,2.0,3.0,50.0,82.0,37.0,50.0,17.0,32.0,4.0,6.0,29.0,67.0,22.0,37.0,6.0,15.0,54.0,82.0,51.0,104.0,105.0,186.0,t,f,t,f,2000,5
1213,Clay,2017,D. Thiem,R. Nadal,roland-garros,Semi-Finals,3.0,0.0,7.0,18.0,0.0,0.0,3.0,3.0,43.0,81.0,27.0,43.0,14.0,38.0,4.0,10.0,14.0,49.0,6.0,25.0,1.0,8.0,41.0,81.0,20.0,74.0,61.0,155.0,f,f,f,f,2000,6
1214,Clay,2017,D. Thiem,S. Bolelli,roland-garros,Round of 64,3.0,3.0,19.0,9.0,0.0,0.0,8.0,7.0,40.0,86.0,33.0,40.0,27.0,46.0,4.0,5.0,44.0,102.0,17.0,26.0,6.0,30.0,60.0,86.0,61.0,128.0,121.0,214.0,t,f,t,f,2000,2
1215,Clay,2017,D. Thiem,S. Johnson,roland-garros,Round of 32,3.0,3.0,19.0,10.0,1.0,1.0,10.0,4.0,54.0,80.0,47.0,54.0,17.0,26.0,3.0,4.0,25.0,72.0,29.0,46.0,4.0,15.0,64.0,80.0,54.0,118.0,118.0,198.0,t,f,t,f,2000,3
1216,Clay,2017,D. Lee,R. Ojeda Lara,roland-garros,1st Round Qualifying,2.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,40.0,68.0,18.0,40.0,11.0,28.0,5.0,12.0,14.0,36.0,8.0,16.0,3.0,8.0,29.0,68.0,22.0,52.0,51.0,120.0,f,f,f,f,2000,-2
1217,Clay,2017,E. Gulbis,M. Cilic,roland-garros,Round of 128,3.0,0.0,9.0,18.0,0.0,0.0,5.0,3.0,46.0,81.0,31.0,46.0,18.0,35.0,1.0,5.0,3.0,39.0,14.0,36.0,0.0,0.0,49.0,81.0,17.0,75.0,66.0,156.0,f,f,f,f,2000,1
1218,Clay,2017,F. Fognini,A. Seppi,roland-garros,Round of 64,3.0,3.0,19.0,12.0,0.0,0.0,5.0,7.0,57.0,102.0,40.0,57.0,22.0,45.0,6.0,9.0,19.0,46.0,29.0,57.0,6.0,18.0,62.0,102.0,48.0,103.0,110.0,205.0,t,f,t,f,2000,2
1219,Clay,2017,F. Fognini,F. Tiafoe,roland-garros,Round of 128,5.0,3.0,22.0,19.0,0.0,0.0,3.0,14.0,82.0,130.0,61.0,82.0,16.0,48.0,6.0,11.0,20.0,68.0,28.0,52.0,6.0,12.0,77.0,130.0,48.0,120.0,125.0,250.0,t,f,t,f,2000,1
1220,Clay,2017,F. Fognini,S. Wawrinka,roland-garros,Round of 32,3.0,0.0,8.0,19.0,0.0,1.0,0.0,7.0,46.0,86.0,25.0,46.0,19.0,40.0,5.0,12.0,13.0,49.0,12.0,30.0,2.0,6.0,44.0,86.0,25.0,79.0,69.0,165.0,f,f,f,f,2000,3
1221,Clay,2017,F. Bagnis,N. Jarry,roland-garros,1st Round Qualifying,1.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,7.0,17.0,5.0,7.0,5.0,10.0,0.0,1.0,1.0,13.0,3.0,7.0,0.0,0.0,10.0,17.0,4.0,20.0,14.0,37.0,f,t,f,f,2000,-2
1222,Clay,2017,G. Monfils,D. Brown,roland-garros,Round of 128,3.0,3.0,19.0,9.0,0.0,0.0,2.0,3.0,62.0,86.0,46.0,62.0,13.0,24.0,3.0,4.0,16.0,40.0,27.0,50.0,6.0,10.0,59.0,86.0,43.0,90.0,102.0,176.0,t,f,t,f,2000,1
1223,Clay,2017,G. Monfils,R. Gasquet,roland-garros,Round of 32,3.0,2.0,16.0,16.0,1.0,1.0,4.0,3.0,65.0,92.0,50.0,65.0,15.0,27.0,0.0,2.0,25.0,72.0,17.0,42.0,2.0,11.0,65.0,92.0,42.0,114.0,107.0,206.0,t,t,t,f,2000,3
1224,Clay,2017,G. Monfils,S. Wawrinka,roland-garros,Round of 16,3.0,0.0,13.0,20.0,0.0,1.0,4.0,3.0,58.0,90.0,44.0,58.0,12.0,32.0,2.0,7.0,24.0,79.0,21.0,48.0,2.0,13.0,56.0,90.0,45.0,127.0,101.0,217.0,f,f,f,f,2000,4
1225,Clay,2017,G. Monfils,T. Monteiro,roland-garros,Round of 64,3.0,3.0,18.0,6.0,0.0,0.0,6.0,0.0,53.0,67.0,37.0,53.0,7.0,14.0,2.0,4.0,22.0,40.0,16.0,23.0,8.0,12.0,44.0,67.0,38.0,63.0,82.0,130.0,t,f,t,f,2000,2
1226,Clay,2017,G. Blancaneaux,M. Janvier,roland-garros,1st Round Qualifying,2.0,0.0,7.0,12.0,0.0,0.0,1.0,4.0,31.0,60.0,23.0,31.0,9.0,29.0,5.0,9.0,15.0,50.0,19.0,32.0,2.0,9.0,32.0,60.0,34.0,82.0,66.0,142.0,f,f,f,f,2000,-2
1227,Clay,2017,G. Melzer,B. Fratangelo,roland-garros,3rd Round Qualifying,3.0,1.0,19.0,19.0,0.0,2.0,6.0,4.0,62.0,108.0,39.0,62.0,31.0,46.0,5.0,8.0,28.0,86.0,19.0,42.0,4.0,15.0,70.0,108.0,47.0,128.0,117.0,236.0,f,f,t,f,2000,0
